uid,gender
76267,0
27537,0
114839,0
94066,0
39824,0
57503,0
64441,0
55826,1
114255,0
108563,0
113588,0
117870,0
129523,0
109076,0
4629,0
51101,0
24638,0
125365,0
3124,0
76181,0
12977,0
41302,0
43256,1
84156,0
14764,1
88996,0
3273,1
43021,2
8353,1
50668,0
18636,0
99220,0
124434,0
107454,1
56374,0
130365,0
123727,0
43890,0
75825,0
70147,0
71955,0
97090,1
5474,0
45011,0
21903,0
25564,0
55762,0
103274,0
52838,0
17520,0
127285,0
93299,0
56376,0
82342,0
46462,0
38526,0
80296,0
77351,0
108790,0
55385,1
21015,0
83928,0
111920,0
28133,0
68004,0
83859,0
20583,0
103237,2
17140,0
83059,1
62621,1
36268,2
82763,1
46920,0
80935,0
126605,0
65353,0
8336,1
85796,0
84345,1
912,0
116958,1
35372,0
34011,0
26044,0
44363,0
65351,0
122193,1
60393,1
53175,0
19679,0
59247,0
19504,0
15076,0
127875,1
24895,1
92380,1
439,1
29022,0
8303,0
80020,0
112588,0
96430,0
69242,0
53989,0
64503,0
91578,0
108020,0
2993,1
38942,0
15603,1
125835,0
91369,0
27095,0
78706,1
118365,0
117053,2
5802,0
115975,0
111600,0
59084,1
95305,0
122383,0
76068,0
125564,0
128937,1
105145,0
24410,2
113219,1
72429,0
88259,2
18510,0
2408,0
92950,0
24924,0
27239,0
47991,0
74929,1
5994,0
115374,2
30871,0
64551,0
10308,2
83765,0
34018,0
74741,2
29535,1
114905,0
26327,0
126777,2
77788,1
94344,0
105252,0
10951,0
26078,0
42861,1
111610,0
53330,0
30754,0
101006,0
63927,0
13011,1
16310,0
25750,0
65188,0
130894,0
26206,0
12400,0
120969,0
122270,0
78932,1
4371,1
77816,1
57703,0
53240,2
24238,0
14230,1
121098,1
114099,0
66199,0
86802,1
32778,0
20558,1
124570,2
98753,0
93377,0
11857,1
67069,0
73964,0
118971,0
24357,0
106594,0
5059,0
101180,0
36312,0
125448,0
41420,0
75984,0
71513,2
92609,0
106241,0
116670,0
31289,0
30951,0
53541,2
59287,0
63864,0
84393,0
88081,0
73174,2
16602,0
126221,0
84021,1
50195,1
5579,0
11931,0
33671,0
5048,1
36225,2
39874,0
101762,0
7605,0
124041,1
54474,0
52818,0
47012,0
83602,0
115716,0
32031,0
24919,2
79457,0
37027,0
39234,0
38976,0
91747,0
49255,0
45894,2
101810,0
8013,1
29123,0
14926,0
51757,0
74963,0
22859,0
14038,1
51648,1
103487,0
47594,0
18720,0
45106,0
45218,0
98689,2
95588,0
80850,1
25713,1
121972,2
5817,0
90643,1
95939,0
1344,1
36822,0
9722,1
109681,0
39921,0
43849,1
20694,0
129791,0
4647,0
125800,0
74428,0
4227,1
106009,0
110977,1
3503,0
88476,0
25474,2
96695,0
122989,0
44790,0
1407,1
1868,1
88239,0
5527,2
6854,0
13726,0
12075,0
93861,2
37909,0
93403,0
95954,0
60758,0
111736,0
4527,0
107529,0
80467,0
95462,1
64056,0
94772,1
6209,0
53365,0
111179,0
30206,0
106693,0
21176,0
81905,0
44993,0
89724,2
119477,0
122587,0
11682,1
51905,0
123362,2
30166,2
41300,0
56487,0
84177,0
34726,0
41564,0
105160,0
63014,0
10843,0
5145,0
97865,0
76760,0
129364,0
1079,0
114911,0
31214,0
16026,0
75958,0
66699,1
30322,0
11275,0
125646,0
106551,0
70494,0
14260,0
957,0
12956,1
105763,0
37821,2
34922,1
84135,0
39212,0
105463,0
57369,0
113642,2
95967,1
38082,0
96997,0
68172,1
64305,1
103532,0
126357,0
66466,2
7229,0
51546,0
45886,0
118468,0
86078,2
36189,1
71961,0
48741,0
4077,2
95248,1
117585,2
4692,1
69655,0
111598,0
65290,2
47577,1
41130,1
117316,2
70863,0
1739,0
29038,1
124261,0
67537,1
96792,0
84755,2
126616,0
11493,1
41558,0
21481,1
113741,0
59407,0
51723,0
5356,0
60800,0
1702,1
116044,0
75450,0
86235,2
59653,0
110578,0
89401,0
120265,0
31362,0
50174,1
38989,0
29035,1
15540,0
22268,0
5370,0
107735,1
93599,1
33729,2
67491,0
52391,2
23856,0
118283,1
116414,0
92365,0
86041,2
60417,0
37179,0
51765,0
64983,0
122599,0
130702,1
41186,0
9769,1
75810,0
130201,2
32829,0
10918,0
29300,0
39541,0
73416,0
125226,0
126467,0
90243,0
70521,0
34257,2
79408,0
115221,0
1953,0
40635,0
78997,0
37483,0
114540,0
18265,0
121829,0
41831,0
129484,0
71628,0
117170,0
118333,0
39497,0
124182,0
104407,0
102403,0
122246,0
92258,0
44959,2
126037,0
70543,0
102024,0
64680,0
52655,0
65878,2
59431,0
69787,2
111046,2
130884,1
55919,0
129917,0
115628,0
53233,2
119036,0
55835,0
57317,1
24802,0
104144,0
92501,0
45685,0
25976,2
13089,0
128087,0
56767,0
115905,0
70127,2
108328,0
58071,0
373,0
46219,0
69246,0
68830,1
4372,0
17231,1
45329,0
32613,2
87946,0
8951,1
2788,2
69986,0
59927,1
12222,0
13731,1
42754,1
16481,2
66468,0
69429,2
68169,0
97271,0
72306,1
25157,0
79482,0
2361,1
18354,0
30704,1
31857,1
84076,1
40531,0
70861,0
84668,0
32987,0
68382,0
9082,0
20497,0
10975,2
17131,0
71929,0
55107,1
100071,0
16986,0
117074,2
105619,0
85943,0
19548,0
64870,0
23064,0
11920,0
25441,0
124610,0
60970,0
9238,1
64269,0
39996,0
123351,0
34137,0
2574,0
27475,0
92349,0
10147,1
16521,0
42,0
14835,0
118151,0
29005,0
127522,1
44889,0
90525,1
112327,0
82766,0
108629,2
83831,1
123413,0
33790,1
112453,1
97146,0
70980,0
118538,0
66357,0
81291,0
66193,0
67245,0
92752,0
58589,0
98775,1
105185,0
44596,2
1103,0
105207,0
7289,0
74550,0
113035,1
98441,1
92069,0
128089,0
82153,0
114424,1
84796,0
21372,0
65074,0
45306,0
128745,1
31007,1
82923,2
39872,0
74971,1
38937,1
18224,0
69037,0
17680,0
119771,0
130604,2
49925,0
15684,2
94942,0
101747,0
123322,0
59624,0
6539,2
68696,0
72154,0
80091,1
127226,0
56138,0
50815,0
72264,1
100777,1
34368,0
68373,0
18036,0
100687,0
11832,1
122242,0
107537,0
91672,0
10035,0
117050,1
64577,2
6147,0
130774,0
27504,0
11551,0
91165,2
92379,0
108027,0
101478,0
10711,0
25497,1
47595,1
29450,0
57510,0
83204,0
29986,0
17155,0
52255,0
95569,0
69950,0
61533,1
30450,1
119824,0
42623,0
121044,1
106226,0
93333,0
77999,0
42977,0
32272,0
51766,0
64393,0
29689,0
56942,0
117432,0
67332,1
16293,0
13863,0
91542,0
41717,0
46451,1
47596,0
57793,0
85715,0
96864,1
114057,0
91258,2
117916,0
47476,2
60762,1
233,0
34271,0
131389,1
122841,0
69047,0
110461,0
65789,2
64160,0
131422,0
31921,0
33806,0
66013,0
88936,0
25729,0
81852,0
99142,1
109266,0
43327,0
103297,0
10444,0
115806,1
126949,0
44897,0
4835,0
60721,0
547,0
79373,0
82998,0
54669,0
38875,0
86553,2
86848,1
9523,0
112669,0
60589,0
40754,1
45537,0
109261,0
4684,2
102232,1
88412,0
31771,0
4712,2
115861,1
1624,0
12402,0
53526,1
21879,0
119971,0
118253,0
82696,0
78980,0
25308,2
113873,1
64687,2
17308,0
32982,0
21977,0
16702,0
52335,2
117856,0
84280,0
38386,0
106251,0
23947,0
36745,2
38924,0
2584,1
128582,0
13727,0
86002,1
36981,1
16864,1
117931,0
55078,2
2815,0
17157,0
14963,1
77972,0
69918,1
56679,0
69386,0
107893,0
63856,1
33823,0
53169,0
27775,1
621,0
61774,2
33322,2
84998,0
118171,0
46729,1
89362,0
51811,1
73828,0
67064,2
48813,0
117836,1
104697,0
67173,0
9711,2
84462,1
44673,0
19246,1
92065,0
87017,0
117150,2
131532,0
54005,0
7647,2
104863,1
91759,0
69958,0
26647,2
16151,2
98570,0
37499,0
52322,0
121103,0
65646,0
33002,0
68184,1
45222,0
45193,0
76955,0
33550,2
77612,0
120462,0
101507,2
102975,0
27486,2
20631,1
20565,0
107734,0
74439,0
27747,0
36556,2
8468,0
105881,0
54365,0
20586,0
66640,0
52631,0
56854,0
39427,1
16549,0
69088,0
36010,0
67716,0
96561,0
18827,1
61614,0
75415,1
3469,0
43232,1
12919,0
67762,2
83067,1
93197,0
56328,0
3449,0
36719,0
12787,0
92156,2
25912,0
78854,0
105548,0
35431,2
17093,0
127950,0
67004,0
27879,0
25015,0
64343,0
29206,1
104806,1
79916,0
56331,1
125337,2
59553,0
105164,0
10710,0
119024,0
77407,1
66269,0
4601,2
110263,0
100761,0
85307,0
26250,2
14953,0
47162,0
111630,0
21161,0
39821,1
24761,0
50257,0
22095,0
130976,0
117444,0
58714,0
121425,0
124774,0
29738,2
2433,0
51391,0
83352,0
106242,0
84048,0
38722,0
116532,2
73924,0
13261,0
24797,1
59910,0
70038,0
28295,0
18315,0
87147,0
29211,1
110982,0
71234,0
52816,0
39452,0
66482,1
97989,1
80276,0
31624,1
4417,1
40513,2
126596,1
61771,0
3481,2
124281,1
110182,0
57655,0
35741,0
6936,0
81823,0
85468,1
91182,0
111479,0
21627,1
59200,0
80482,0
21588,2
17209,2
106157,0
75876,0
70702,0
108464,0
69124,0
78451,0
21716,0
67140,0
86942,0
75285,1
54927,0
62569,0
32555,0
50289,0
69493,0
68063,0
2375,0
82486,0
17514,1
19519,1
43127,0
5824,0
102841,2
5226,1
8725,1
126523,2
54214,1
33518,0
13495,0
92637,0
102759,0
105033,1
103420,1
46586,1
66286,0
32425,0
52824,2
125834,1
68397,0
127097,0
38653,0
40900,0
1762,0
56235,0
875,0
33331,0
82300,1
89559,0
82909,0
73889,0
7964,0
55855,0
106167,1
130358,2
1763,0
25869,0
123114,0
100821,0
74008,1
6215,0
122686,0
48227,2
35706,0
41135,0
17925,2
91932,0
79580,0
70947,1
86899,1
8150,0
34056,2
85518,1
17898,0
85201,0
77233,0
59029,1
48251,0
123837,0
11263,0
35895,0
55568,0
65396,0
88582,0
26497,0
116588,0
69168,0
30281,0
94211,0
55042,1
40521,1
103832,1
31443,0
69452,0
33699,0
21137,0
98355,2
49706,0
72247,0
76432,0
115530,0
4064,1
58298,0
94902,0
88372,1
89982,0
9649,0
58023,0
113011,0
115732,0
58504,0
24597,1
83707,1
119370,0
112045,0
81060,1
16520,1
2878,0
85775,0
202,0
28645,0
126460,1
125873,0
46545,0
120585,1
119786,0
122951,0
88768,1
13621,1
28609,0
13169,0
39203,0
98575,0
29775,0
129972,0
118909,0
51456,0
2849,1
14897,0
92738,0
78546,0
54173,1
15735,0
34235,0
120493,0
713,0
15924,0
11003,1
59932,0
44450,0
117740,1
38578,0
34438,1
97170,0
7055,0
77348,0
27631,0
40373,0
118719,0
2750,0
27870,0
66065,1
77879,0
963,0
35212,0
104008,0
126085,1
36895,0
102072,0
100139,0
14705,0
117440,0
5616,0
116915,1
91905,2
69971,2
36071,1
84808,0
90694,0
85296,0
17309,1
102611,0
119206,0
67290,0
89001,0
130131,1
78564,0
123516,0
20185,1
94549,0
50434,1
23,1
59164,2
127119,0
96376,1
128360,1
1162,1
46347,0
124383,1
33074,0
103439,0
126681,0
101394,1
83135,0
92080,0
48540,1
18874,0
2607,0
108372,0
131315,0
88125,0
21841,2
87780,0
128916,2
34526,0
17735,0
51930,0
95551,0
63654,0
102200,1
122066,0
8165,0
38427,1
1791,0
72090,0
24247,0
51191,0
76537,1
99545,0
16221,0
51079,0
106652,2
18134,0
78701,0
33467,0
4173,1
104862,0
97874,0
61010,2
120579,0
23921,0
48554,0
25173,0
113954,0
63935,0
31870,0
111659,0
105756,2
37413,0
67233,1
29124,1
23649,0
15668,0
49899,0
102329,0
30710,0
3815,0
76803,0
99470,0
51963,0
5812,0
79710,0
54755,0
113098,0
109240,0
48667,0
23541,1
82533,1
67082,0
41565,0
33180,1
100980,1
62908,1
70203,0
74324,0
61684,0
56472,0
72907,0
103073,0
37636,0
30079,1
26534,1
55387,0
52326,2
13462,0
86,0
5491,0
51139,0
35972,0
78136,1
13518,0
14655,1
107921,0
70403,1
103676,0
130303,0
49882,0
48966,2
48634,0
104686,0
96209,0
20738,0
25336,0
123430,0
30008,0
122147,0
76829,0
120305,0
52555,0
16813,0
48217,0
125419,0
58635,0
51882,0
83019,2
33321,1
108414,2
30911,0
71033,0
113496,0
79814,0
33063,0
42710,2
70641,1
29170,1
63724,2
66419,0
3389,1
20717,1
19059,1
128417,0
14132,1
50050,0
116659,0
51799,2
112905,0
36429,0
50793,0
123415,0
36793,0
75309,0
82059,1
100759,0
101020,0
50926,1
82456,0
76300,1
1174,1
40737,1
96008,0
103049,0
110315,0
130341,1
45829,0
120803,0
37026,2
93940,1
116755,0
82886,1
48785,1
40557,2
10110,1
108959,1
45377,2
96990,0
89414,0
77253,0
337,2
29752,0
24938,0
37847,1
115327,0
80764,2
42496,1
13257,1
126083,0
10385,0
82426,1
9469,0
117655,0
49114,2
92857,0
95973,0
118605,0
118007,0
16296,0
32540,0
116895,1
87256,0
70404,0
30933,0
32727,0
11672,0
82906,0
5888,0
120164,0
41396,2
5380,1
122641,1
70676,0
38555,1
32220,1
81246,0
24639,0
110470,2
125421,2
16395,0
12262,1
65280,0
3302,0
6247,1
56923,0
60641,0
120151,0
16474,2
87034,0
6447,0
58557,0
55932,0
87842,0
29808,0
77961,0
121889,1
1052,0
98856,0
3549,0
50483,1
24115,0
22789,0
112825,0
122337,0
53369,0
20526,1
122404,2
36500,0
22049,0
123145,1
60109,0
117530,0
88714,1
78779,0
13785,0
81172,0
78164,0
62107,1
69838,0
35917,0
121321,0
28020,0
36193,0
124107,0
19529,0
130511,0
98184,0
100042,0
47037,1
70301,0
62697,1
60031,1
1697,0
110874,0
126679,0
56287,0
35722,0
15927,0
131628,0
35697,1
95555,1
118669,0
66974,0
47020,0
17604,1
102337,0
106853,2
71285,0
117449,0
31885,0
44890,0
4710,1
54246,0
31578,0
67277,1
26040,0
28741,0
105121,0
42092,0
3039,2
53825,0
7103,0
6725,0
131517,0
104353,0
82028,0
36674,0
102963,0
20212,0
36436,0
3906,0
26870,0
122090,0
111049,0
36037,1
5558,0
55416,0
41252,0
88813,1
77208,0
53370,0
118429,0
42512,0
91347,0
9780,0
110562,2
130262,0
123959,0
61831,0
104405,0
118935,1
6561,0
60319,1
1133,0
51192,0
52130,1
59179,0
79846,1
122895,0
106886,1
85163,1
3141,0
39506,1
23796,0
294,0
32420,0
75833,1
62102,0
76064,0
66029,0
38114,0
36642,0
4405,0
125664,0
107417,0
10642,2
83504,0
1824,0
116112,0
34795,2
61213,0
52027,2
48982,1
121592,0
8124,0
118130,2
131329,0
50952,0
98017,2
32494,0
39881,0
100869,1
101291,0
5918,0
85009,0
114857,0
107358,1
104159,0
126155,2
128103,0
123777,0
99280,0
105300,1
92382,0
117758,0
59663,2
97208,0
121877,0
37766,0
25911,1
75942,0
76751,0
94253,0
72346,0
3800,0
10838,0
88694,0
1937,0
9618,0
58315,1
648,0
31396,0
90128,0
106930,0
9374,1
48636,1
122945,0
69419,2
87478,1
36915,0
38879,0
121220,0
103213,0
82876,0
116903,1
61289,0
44337,0
61840,0
25802,0
29426,0
112901,1
92713,0
6558,0
60935,2
15014,0
99395,0
18063,1
34364,0
71451,0
4399,0
33271,0
81359,1
84432,1
111471,0
88907,0
31055,0
58064,1
7692,1
70145,0
12913,0
90487,0
13366,0
112665,0
26218,0
12989,0
87984,0
52768,1
89756,0
42912,1
33673,0
21932,0
43955,0
2866,0
35208,0
97117,0
79115,0
4075,1
112133,0
42325,1
85253,1
116936,1
119129,0
40790,0
90654,1
122192,2
21731,0
106963,0
66201,0
6325,0
107784,0
93804,1
35403,0
42367,2
59723,1
65615,0
40009,1
15532,0
13782,2
33520,1
41827,0
116809,0
76157,0
87869,2
10771,0
122186,0
129258,0
17648,0
121493,0
61648,1
14818,0
105554,1
114292,0
107017,0
6950,0
71454,0
110867,0
101877,0
123264,1
59743,0
7683,1
33867,1
52028,1
62141,2
58430,2
68602,2
53737,0
45147,0
114293,2
82387,0
31270,1
67927,0
87838,0
27949,1
34496,0
42602,1
105657,0
92152,0
70646,2
123528,0
39303,0
40107,0
44881,0
4750,0
52684,2
104028,2
1723,1
89801,2
61135,2
53461,2
58318,0
128749,0
24975,2
124348,0
66989,0
82117,0
45351,1
65006,2
35540,0
43012,0
107328,0
110413,0
60034,1
18593,0
30810,0
84060,2
68054,0
40189,1
104059,1
129981,1
37151,0
57613,0
70328,2
67830,1
15068,0
59716,2
100544,0
121423,2
110797,0
66856,2
115030,0
63327,0
126513,0
98257,0
69615,0
17483,1
7461,0
42495,0
81281,0
51953,1
70407,0
119249,1
80887,0
54803,2
117435,0
88684,1
31756,0
76910,0
17930,0
108223,2
116039,0
12463,0
102492,0
85003,0
110865,1
27529,0
124747,0
23612,2
26276,1
2572,1
112849,2
89580,0
53589,2
53260,0
41090,2
118461,0
37779,0
77539,1
80490,1
16141,2
50769,0
94275,1
76993,0
93776,1
82985,1
28890,0
8734,0
108272,0
16679,0
117242,1
125510,0
26143,0
11740,0
103114,1
87616,0
58058,1
17839,1
45558,0
91202,1
47710,0
77926,1
39152,2
18226,1
34095,0
93247,0
7523,1
55735,0
27294,0
20297,0
75339,1
52089,0
88833,2
18927,0
75499,0
79027,0
31339,0
67773,0
23963,0
48015,0
14421,0
113,0
31561,0
126993,0
50780,0
73813,2
89723,1
58649,0
51175,0
108159,0
86081,0
62775,1
92171,0
56994,0
118543,2
26829,0
116611,0
73543,0
106944,0
127624,0
131013,0
72708,1
75239,1
16513,0
95955,0
121300,0
7518,1
26983,1
111064,0
57129,0
6436,0
38392,0
88053,0
81074,1
25840,0
75618,0
50736,0
71672,0
87351,0
17292,0
107891,0
78076,2
56799,0
35898,0
44252,0
78526,1
92527,0
35178,1
72653,0
4460,0
45789,0
33106,1
7788,0
11160,0
56272,0
3412,0
54175,1
4638,1
111487,2
21358,1
26854,0
121992,0
96593,0
60715,0
101151,0
46866,1
63983,2
103830,1
53361,0
97599,0
126804,0
56735,0
8597,0
13960,0
50753,0
24190,0
82185,0
65792,0
37952,2
34857,0
96477,0
3146,0
98295,0
103245,1
38684,1
22948,0
115992,1
121158,0
31343,0
131732,0
86835,0
112435,0
42824,0
13121,0
122970,0
94714,0
47504,0
124028,0
94121,0
80597,1
39949,1
10790,0
51587,0
14749,0
8758,1
48680,1
130978,0
39356,0
129203,0
8700,0
123082,0
82373,0
22667,0
131268,1
124420,0
91955,1
116126,0
27007,2
104652,0
113691,0
61755,0
105981,2
18492,0
90310,2
46069,0
20801,0
34929,2
128700,0
53976,0
126168,0
27941,0
108002,0
119491,0
29778,0
67627,0
125756,0
1160,0
105982,0
106218,0
123314,0
104288,0
115551,0
842,0
101051,0
24863,0
75835,0
8154,0
131595,0
73901,1
45900,1
120650,0
94635,0
24659,0
124991,1
109224,1
31563,0
116899,0
40506,0
93500,0
32849,1
94811,0
14366,0
48710,2
66343,0
63144,1
110497,0
77314,2
42243,1
36693,0
7180,0
39057,1
52977,0
26319,0
1733,0
105961,0
131159,1
106154,1
106812,1
110786,0
42671,0
64291,0
9341,0
30934,0
63157,0
125267,0
17887,1
74191,0
122825,1
112744,2
102205,0
58481,0
87459,1
29739,0
69811,0
125679,0
26967,0
14685,0
101171,0
85915,0
53518,0
101175,0
86941,1
17412,0
114846,0
93578,1
26235,1
107400,1
73853,2
121054,0
52674,1
97578,0
13437,1
24506,0
74471,0
62260,0
95053,1
67124,0
48929,1
19404,1
169,0
52268,0
41566,0
66752,2
32367,0
31655,0
10578,1
3960,0
48885,0
90053,0
24548,1
23892,0
16341,0
68838,0
109138,2
69607,0
96478,0
87777,0
123801,0
115873,0
115045,0
131589,0
91659,0
97055,0
99305,0
101229,0
4845,0
58243,0
23102,0
55533,2
18195,0
34145,0
97142,0
48944,0
93703,0
31031,1
63741,0
2997,0
53161,0
82885,0
62606,0
47500,0
111448,0
108509,0
119429,0
102437,0
22860,0
2064,1
60037,1
81120,1
63534,0
50014,0
122371,1
11964,1
86100,1
90306,0
128958,0
4711,0
99371,0
82987,2
130579,0
43945,0
11017,2
64764,0
88513,1
75375,2
8934,0
61527,0
63781,0
56470,0
44817,1
77258,0
76459,1
7626,1
131340,0
9740,1
105897,0
76437,0
99161,0
41407,0
10390,0
81541,0
131059,0
110202,0
117630,0
27421,0
29013,0
11032,1
3695,0
7670,0
1199,0
111137,0
64282,0
63441,0
126752,0
91064,0
121850,0
68395,0
30314,0
38410,0
33387,0
35152,0
73295,1
106126,0
62115,1
72360,0
108493,0
79264,1
99600,0
37912,0
57190,2
83443,2
59112,0
80799,0
119774,0
54908,0
79721,1
101413,0
106951,0
112525,1
106471,0
116657,2
58123,2
107335,2
41535,0
7456,0
118472,1
10565,0
73053,0
39153,0
52261,0
119845,1
95978,0
55396,0
93552,0
117711,0
63229,0
75885,0
45426,0
19344,0
55957,1
64811,0
11280,0
39104,1
104244,2
14215,0
30545,0
86534,1
82269,1
126527,0
128240,0
117925,0
80327,0
26166,0
62603,0
3598,0
63641,0
126800,1
14548,0
110787,0
60403,0
102577,0
74580,0
118225,0
61450,1
50988,0
115890,2
100985,1
35674,1
59776,0
113922,0
67340,0
34458,1
11064,0
104402,0
86500,1
9616,0
38698,1
80860,0
124239,0
49006,0
84472,1
55160,0
31190,0
130507,0
18345,0
115178,1
90885,0
42969,0
45173,1
21296,0
97342,1
88616,2
121119,0
42100,0
84537,0
23659,0
115577,0
15203,0
90511,0
100129,0
57419,2
82897,1
16968,2
67426,0
60853,1
26092,0
86037,0
41341,1
108379,2
121322,0
36532,2
104285,0
130018,0
30993,0
35090,0
23873,0
10510,0
47782,0
8444,1
107435,0
35517,1
28981,0
12123,0
34842,0
86010,0
124015,1
119340,0
29027,0
2365,0
93290,0
14320,0
107113,0
70834,0
109059,0
114111,0
81198,0
71101,0
125025,0
105321,2
128351,0
57949,0
20314,0
113090,0
8742,2
62342,1
73916,0
110386,0
72734,0
33033,0
108455,0
43817,0
43321,0
67231,1
99869,1
61284,0
46448,0
131298,0
96205,0
40839,0
117025,0
42697,0
87207,0
126136,1
113809,2
35643,2
100344,2
101023,0
94467,0
89585,0
19228,2
84317,2
70485,1
21209,2
116422,0
76172,0
17256,0
103630,0
117636,2
10576,0
55524,0
104982,2
91595,0
78717,0
100186,1
14610,1
94644,0
105425,0
4862,0
9492,0
41539,1
51639,1
113419,0
42443,1
72712,0
8838,0
66659,1
105216,0
110602,1
90110,0
68201,0
73233,1
110241,1
83078,0
93286,0
125395,2
80039,0
85538,1
25118,0
107004,2
35196,0
28856,0
110685,0
71518,0
43798,1
69880,1
101133,0
93839,0
122180,1
47197,2
51494,0
107966,0
24928,2
73747,0
112445,1
123886,0
91319,0
60096,0
6942,0
92313,0
111038,0
53377,1
54525,0
44976,0
47851,2
105777,0
128658,1
106,0
33837,0
113140,0
14050,0
95421,0
35443,0
5939,0
1550,0
91575,0
22010,1
121666,0
39601,0
72300,2
65756,0
35954,0
25123,0
26637,0
107592,0
101059,0
126739,0
36331,0
87612,0
14305,2
73071,1
122048,0
36734,1
10040,0
64864,0
35831,0
6567,0
101527,0
28026,0
48468,0
117523,2
86959,0
122356,0
92512,1
69570,0
15601,0
11124,0
111771,0
81815,1
104909,2
124641,0
131287,0
89551,0
95881,0
16815,0
3210,2
46075,0
84068,0
2834,2
5601,0
64947,0
92285,0
19163,0
109797,1
117507,1
38896,0
19236,2
78188,0
20919,0
41961,0
25995,0
78399,0
115944,0
43903,0
117919,0
101876,1
107538,0
81706,1
83025,1
23397,0
100426,1
32205,0
124982,1
50042,0
51684,0
13812,0
93958,1
61176,0
26888,0
53077,0
8965,0
94394,0
78870,1
40447,0
91364,0
4616,0
94391,1
64742,1
60227,0
76374,0
59080,0
64498,1
117369,2
95595,0
130192,0
122564,0
130946,2
84640,0
115553,0
69681,0
28360,1
58952,0
14413,2
114223,0
112693,0
69947,1
77012,0
38203,1
15142,0
84928,1
24178,1
47640,2
93261,1
54244,0
102991,0
40752,1
59980,0
106265,0
16568,0
41660,0
77122,0
103138,0
48212,0
98873,0
81251,2
2647,0
61723,0
106783,0
12544,0
21028,1
60619,0
12297,0
81605,1
41100,0
124448,0
4650,0
15240,0
8369,1
113720,1
66284,1
6035,0
106072,1
3693,2
115542,0
56594,0
75563,0
121931,0
86102,0
63240,1
10628,0
123988,1
89963,1
115842,0
25076,0
25135,0
46285,0
39539,0
103854,0
80683,0
129496,1
75848,2
43205,1
131111,2
7570,0
75529,1
123158,0
61153,0
23376,0
22719,1
44665,0
2721,1
113623,1
112815,0
1282,0
71611,0
89052,0
102207,1
57316,0
68284,0
51020,0
60909,0
104034,1
50301,2
13586,0
112546,0
33135,0
762,1
81904,1
96681,1
47421,1
114020,0
127724,0
4410,2
71599,0
45508,0
121811,0
108631,0
25798,1
113910,0
85299,0
79631,0
56036,1
123631,0
79992,1
118692,0
64508,0
110612,1
66802,0
30516,0
89764,0
109895,1
74707,0
112470,0
52332,0
113063,0
72052,1
65700,0
36355,0
113805,0
2329,0
18187,0
61313,0
58885,0
129714,0
72581,0
76950,0
35796,1
88740,0
76261,0
39142,0
125190,0
105695,0
31689,2
84778,1
71749,0
93521,0
5267,1
57145,0
51800,0
113398,0
84855,1
130589,0
116504,1
15682,1
37798,1
21632,0
1501,1
36006,0
88718,0
68784,0
80228,0
68518,0
71667,0
61441,0
26489,0
18420,0
511,1
36942,1
47330,1
11227,0
41224,1
20624,0
76630,1
4113,0
3342,2
89853,0
93835,0
17325,2
17683,0
3791,0
83903,0
30660,0
29095,0
69275,0
50925,0
9306,0
44079,1
13313,1
116647,1
103056,2
30026,0
43924,0
9592,0
37822,0
16103,0
2762,0
120989,0
108723,0
8510,0
81032,0
8863,0
103078,0
110243,0
45458,0
153,0
57071,1
107045,0
129516,0
49446,1
90098,0
92799,0
58843,0
7023,0
56552,0
49895,0
88147,2
59298,0
110703,0
89072,0
98315,0
6219,0
55373,0
56859,1
59284,1
122836,2
11691,1
111605,0
122037,0
8063,0
6123,0
81781,0
15187,1
98885,1
66623,0
128795,0
45546,0
101495,1
39224,1
16096,1
18647,0
22698,0
37674,0
56919,0
1475,1
45915,0
2330,2
20630,0
50703,1
1433,1
112502,0
52220,0
102129,0
73554,0
31051,1
73422,0
18414,1
50929,0
44283,0
70831,2
55153,0
74494,0
102598,0
86552,0
115468,2
60188,0
52605,0
10601,0
5949,2
119440,0
59421,2
43070,1
9691,0
75109,0
5417,0
92433,0
34467,1
2403,1
67185,1
113510,0
44861,0
78325,0
93678,1
35676,0
123497,2
67847,1
55417,0
42043,1
45433,0
3256,0
69220,0
30312,2
64636,1
55557,0
101438,2
104614,0
86745,0
10998,0
49961,0
69667,0
76644,0
37668,2
102223,0
23795,0
110939,0
24214,0
102522,1
57833,0
20303,0
34663,2
107623,2
38304,0
127496,0
84045,0
115342,2
33066,1
123529,0
33852,0
68788,0
63903,0
97165,0
109210,0
20770,1
19937,2
120247,0
26667,2
21212,2
57917,0
115921,0
61278,0
67199,1
37193,0
92703,0
59418,0
102880,0
88378,2
63537,2
31923,2
36680,2
66854,0
41920,2
127902,0
4380,0
84949,0
129327,0
124931,1
112018,0
78459,0
86558,1
126287,0
46973,0
35450,0
94437,0
29964,2
87514,2
129184,2
34771,0
4639,2
116495,0
38917,0
91678,2
8138,0
65600,0
78678,1
121193,0
110675,2
102016,0
6102,2
1975,1
82195,0
4320,1
103288,1
23192,0
56186,1
60170,0
123561,0
37962,0
49480,0
48082,1
81713,2
100193,0
58705,0
76141,0
83320,0
117729,0
34052,1
9318,0
104090,0
116904,0
12651,0
48470,0
21565,2
3762,0
100794,2
131272,0
112683,0
98937,0
82291,1
80536,1
103390,0
43249,0
106683,0
14463,0
40899,0
55785,2
84396,1
92875,0
58253,1
85784,0
73171,0
86274,1
